Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,date_station_id,prev_day_precip
2011-06-15,2,72,57,65,59,62,0,0,416,1928,0.84,29.07,29.73,8.4,16,11.2,2011-06-15 00:00:002,0.0
2011-06-15,1,71,57,64,59,61,1,0,416,1928,0.8,29.0,29.73,9.2,15,11.2,2011-06-15 00:00:001,0.0
2011-06-16,1,81,61,71,59,63,0,6,416,1929,0.04,29.05,29.76,5.5,29,7.5,2011-06-16 00:00:001,0.8
2011-06-16,2,81,62,72,59,63,0,7,416,1929,0.03,29.12,29.75,6.6,26,9.1,2011-06-16 00:00:002,0.84
2011-06-17,1,82,60,71,60,64,0,6,416,1929,0.0,29.13,29.83,5.8,6,6.6,2011-06-17 00:00:001,0.04
2011-06-17,2,82,64,73,60,65,0,8,416,1929,0.0,29.18,29.81,5.3,7,6.2,2011-06-17 00:00:002,0.03
2011-06-18,2,83,63,73,62,66,0,8,416,1929,0.0,29.16,29.8,4.5,8,6.4,2011-06-18 00:00:002,0.0
2011-06-18,1,84,61,73,62,65,0,8,416,1929,0.0,29.1,29.82,4.6,6,6.4,2011-06-18 00:00:001,0.0
2011-06-19,2,83,65,74,65,69,0,9,416,1930,0.0,29.08,29.73,3.7,14,4.9,2011-06-19 00:00:002,0.0
2011-06-19,1,81,63,72,65,68,0,7,416,1930,0.0,29.03,29.75,4.1,11,5.2,2011-06-19 00:00:001,0.0
2011-06-20,1,79,65,72,67,69,0,7,416,1930,0.18,29.01,29.72,6.2,16,8.1,2011-06-20 00:00:001,0.0
2011-06-20,2,80,69,75,67,69,0,10,416,1930,1.23,29.07,29.7,8.0,16,9.5,2011-06-20 00:00:002,0.0
2011-06-21,2,89,69,79,70,73,0,14,416,1930,0.08,28.98,29.63,11.0,18,11.8,2011-06-21 00:00:002,0.18
2011-06-21,1,89,66,78,70,72,0,13,416,1930,0.45,28.92,29.64,11.5,18,12.1,2011-06-21 00:00:001,1.23
2011-06-22,2,75,66,71,62,65,0,6,417,1931,0.02,28.95,29.59,12.9,21,13.4,2011-06-22 00:00:002,0.08
2011-06-22,1,73,64,69,63,65,0,4,417,1931,0.02,28.89,29.59,12.6,21,13.4,2011-06-22 00:00:001,0.45
2011-06-23,2,72,63,68,60,63,0,3,417,1931,0.05,28.96,29.6,12.6,26,13.5,2011-06-23 00:00:002,0.02
2011-06-23,1,71,62,67,59,62,0,2,417,1931,0.01,28.9,29.6,11.4,26,12.7,2011-06-23 00:00:001,0.02
2011-06-24,2,68,60,64,55,59,1,0,417,1931,0.0,29.13,29.76,8.5,29,8.7,2011-06-24 00:00:002,0.01
2011-06-24,1,68,60,64,56,59,1,0,417,1931,0.0,29.08,29.76,9.4,29,9.6,2011-06-24 00:00:001,0.05
2011-06-25,2,78,61,70,52,60,0,5,417,1931,0.0,29.28,29.91,3.9,9,5.8,2011-06-25 00:00:002,0.0
2011-06-25,1,79,58,69,53,60,0,4,417,1931,0.0,29.21,29.92,2.5,10,4.6,2011-06-25 00:00:001,0.0
2011-06-26,2,80,64,72,53,61,0,7,418,1931,0.0,29.28,29.93,6.5,9,7.0,2011-06-26 00:00:002,0.0
2011-06-26,1,81,57,69,53,60,0,4,418,1931,0.0,29.23,29.94,5.8,9,6.9,2011-06-26 00:00:001,0.0
2011-06-27,2,80,67,74,64,67,0,9,418,1931,0.14,29.15,29.79,6.4,21,9.2,2011-06-27 00:00:002,0.0
2011-06-27,1,81,65,73,63,67,0,8,418,1931,0.03,29.08,29.8,6.9,21,10.8,2011-06-27 00:00:001,0.0
2011-06-28,1,81,63,72,54,61,0,7,419,1931,0.0,29.28,29.98,9.1,30,9.6,2011-06-28 00:00:001,0.14
2011-06-28,2,81,65,73,53,61,0,8,419,1931,0.0,29.34,29.97,7.2,30,8.6,2011-06-28 00:00:002,0.03
2011-06-29,2,80,63,72,55,62,0,7,419,1931,0.0,29.41,30.04,3.9,8,5.9,2011-06-29 00:00:002,0.0
2011-06-29,1,81,59,70,56,62,0,5,419,1931,0.0,29.35,30.06,3.7,8,5.4,2011-06-29 00:00:001,0.0
2011-06-30,2,89,66,78,61,67,0,13,419,1931,0.03,29.34,29.99,9.2,16,10.6,2011-06-30 00:00:002,0.0
2011-06-30,1,88,60,74,62,67,0,9,419,1931,0.0,29.28,30.0,8.2,17,9.4,2011-06-30 00:00:001,0.0
2011-07-01,1,89,72,81,62,68,0,16,420,1931,0.0,29.24,29.96,14.3,18,14.9,2011-07-01 00:00:001,0.0
2011-07-01,2,89,70,80,63,68,0,15,420,1931,0.01,29.31,29.95,10.4,18,10.8,2011-07-01 00:00:002,0.03
2011-07-02,2,93,73,83,71,74,0,18,420,1931,0.0,29.31,29.94,3.1,23,7.5,2011-07-02 00:00:002,0.0
2011-07-02,1,94,71,83,70,74,0,18,420,1931,0.0,29.25,29.95,3.9,24,8.3,2011-07-02 00:00:001,0.01
2011-07-03,1,84,69,77,57,65,0,12,421,1931,0.0,29.28,29.98,4.7,2,5.9,2011-07-03 00:00:001,0.0
2011-07-03,2,86,70,78,58,65,0,13,421,1931,0.0,29.33,29.96,4.4,3,6.1,2011-07-03 00:00:002,0.0
2011-07-04,1,89,65,77,55,64,0,12,422,1930,0.0,29.26,29.97,2.9,5,4.3,2011-07-04 00:00:001,0.0
2011-07-04,2,88,68,78,53,63,0,13,422,1930,0.0,29.32,29.95,3.3,7,4.5,2011-07-04 00:00:002,0.0
2011-07-05,2,92,67,80,59,68,0,15,422,1930,0.0,29.31,29.94,4.9,26,5.6,2011-07-05 00:00:002,0.0
2011-07-05,1,91,68,80,60,68,0,15,422,1930,0.0,29.25,29.96,5.2,28,6.2,2011-07-05 00:00:001,0.0
2011-07-06,1,86,70,78,61,67,0,13,423,1930,0.0,29.27,29.97,5.7,4,7.5,2011-07-06 00:00:001,0.0
2011-07-06,2,87,71,79,60,67,0,14,423,1930,0.0,29.33,29.95,5.9,4,7.3,2011-07-06 00:00:002,0.0
2011-07-07,2,81,66,74,55,63,0,9,423,1930,0.07,29.28,29.93,5.7,7,7.1,2011-07-07 00:00:002,0.0
2011-07-07,1,82,63,73,53,62,0,8,423,1930,0.0,29.22,29.95,5.1,7,6.2,2011-07-07 00:00:001,0.0
2011-07-08,2,86,65,76,52,63,0,11,424,1929,0.0,29.22,29.86,5.2,4,6.5,2011-07-08 00:00:002,0.0
2011-07-08,1,86,61,74,51,62,0,9,424,1929,0.0,29.17,29.88,5.1,6,6.0,2011-07-08 00:00:001,0.07
2011-07-09,1,91,61,76,58,66,0,11,425,1929,0.0,29.21,29.92,5.2,19,5.9,2011-07-09 00:00:001,0.0
2011-07-09,2,90,67,79,60,68,0,14,425,1929,0.0,29.27,29.9,5.4,18,6.5,2011-07-09 00:00:002,0.0
2011-07-10,1,91,74,83,68,72,0,18,425,1929,0.0,29.18,29.89,9.3,19,9.7,2011-07-10 00:00:001,0.0
2011-07-10,2,91,75,83,67,72,0,18,425,1929,0.0,29.23,29.87,7.8,19,8.1,2011-07-10 00:00:002,0.0
2011-07-11,2,90,70,80,70,74,0,15,426,1928,0.13,29.18,29.81,5.3,24,8.0,2011-07-11 00:00:002,0.0
2011-07-11,1,88,71,80,71,74,0,15,426,1928,0.39,29.12,29.82,5.5,25,8.5,2011-07-11 00:00:001,0.0
2011-07-12,1,87,70,79,63,69,0,14,427,1928,0.01,29.25,29.94,5.6,2,7.7,2011-07-12 00:00:001,0.39
2011-07-12,2,88,71,80,64,69,0,15,427,1928,0.01,29.31,29.92,4.5,4,7.0,2011-07-12 00:00:002,0.13
2011-07-13,2,74,66,70,57,63,0,5,428,1927,0.0,29.4,30.04,11.6,4,12.2,2011-07-13 00:00:002,0.01
2011-07-13,1,74,63,69,57,62,0,4,428,1927,0.0,29.35,30.06,10.5,4,10.9,2011-07-13 00:00:001,0.01
2011-07-14,2,82,65,74,56,63,0,9,428,1927,0.0,29.35,30.0,7.3,9,8.7,2011-07-14 00:00:002,0.0
2011-07-14,1,82,59,71,56,63,0,6,428,1927,0.0,29.3,30.02,6.5,10,8.0,2011-07-14 00:00:001,0.0
2011-07-15,1,87,70,79,60,66,0,14,429,1926,0.0,29.27,29.98,5.4,9,6.7,2011-07-15 00:00:001,0.0
2011-07-15,2,86,71,79,60,67,0,14,429,1926,0.0,29.33,29.96,6.2,10,6.8,2011-07-15 00:00:002,0.0
2011-07-16,1,89,71,80,61,68,0,15,430,1925,0.0,29.32,30.02,3.4,19,4.3,2011-07-16 00:00:001,0.0
2011-07-16,2,90,74,82,60,68,0,17,430,1925,0.0,29.38,30.0,2.5,19,2.7,2011-07-16 00:00:002,0.0
2011-07-17,2,95,74,85,69,74,0,20,431,1925,0.0,29.41,30.04,6.8,23,7.2,2011-07-17 00:00:002,0.0
2011-07-17,1,95,69,82,69,74,0,17,431,1925,0.0,29.35,30.06,6.2,22,6.4,2011-07-17 00:00:001,0.0
2011-07-18,2,93,81,87,74,77,0,22,432,1924,0.0,29.29,29.94,11.2,24,11.7,2011-07-18 00:00:002,0.0
2011-07-18,1,92,80,86,75,78,0,21,432,1924,0.01,29.23,29.96,10.6,25,10.8,2011-07-18 00:00:001,0.0
2011-07-19,2,92,79,86,73,77,0,21,433,1923,0.0,29.23,29.86,3.2,6,6.6,2011-07-19 00:00:002,0.0
2011-07-19,1,93,78,86,72,76,0,21,433,1923,0.0,29.17,29.89,4.5,7,6.2,2011-07-19 00:00:001,0.01
2011-07-20,1,99,73,86,73,77,0,21,433,1923,0.02,29.08,29.8,9.0,23,10.7,2011-07-20 00:00:001,0.0
2011-07-20,2,100,77,89,73,77,0,24,433,1923,0.0,29.15,29.78,7.6,23,9.9,2011-07-20 00:00:002,0.0
2011-07-21,1,99,75,87,70,76,0,22,434,1922,0.02,29.1,29.8,6.2,28,8.8,2011-07-21 00:00:001,0.02
2011-07-21,2,101,82,92,72,77,0,27,434,1922,0.0,29.16,29.77,5.3,26,10.0,2011-07-21 00:00:002,0.0
2011-07-22,1,88,70,79,70,73,0,14,435,1921,1.55,29.18,29.88,1.7,9,9.0,2011-07-22 00:00:001,0.0
2011-07-22,2,100,71,79,70,74,0,14,435,1921,0.14,29.23,29.86,3.8,10,8.2,2011-07-22 00:00:002,0.02
2011-07-23,1,87,70,79,70,73,0,14,436,1920,6.86,29.23,29.95,0.8,30,5.3,2011-07-23 00:00:001,1.55
2011-07-23,2,87,70,79,70,73,0,14,436,1920,0.04,29.28,29.93,0.7,20,4.9,2011-07-23 00:00:002,0.14
2011-07-24,1,87,72,80,70,73,0,15,437,1919,0.18,29.26,29.97,1.5,23,6.4,2011-07-24 00:00:001,0.04
2011-07-24,2,87,72,80,69,72,0,15,437,1919,0.02,29.32,29.95,0.7,20,5.7,2011-07-24 00:00:002,6.86
2011-07-25,2,90,73,82,67,71,0,17,438,1918,0.01,29.25,29.89,2.1,35,6.1,2011-07-25 00:00:002,0.18
2011-07-25,1,88,73,81,66,71,0,16,438,1918,0.0,29.2,29.91,3.4,32,6.5,2011-07-25 00:00:001,0.02
2011-07-26,2,85,72,79,62,68,0,14,439,1918,0.01,29.23,29.86,5.9,6,8.0,2011-07-26 00:00:002,0.0
2011-07-26,1,83,71,77,63,68,0,12,439,1918,0.0,29.18,29.88,6.3,5,8.5,2011-07-26 00:00:001,0.01
2011-07-27,1,90,68,79,66,70,0,14,440,1917,0.71,29.13,29.85,6.2,16,9.5,2011-07-27 00:00:001,0.0
2011-07-27,2,92,72,82,66,71,0,17,440,1917,0.0,29.21,29.84,6.0,16,9.9,2011-07-27 00:00:002,0.01
2011-07-28,1,87,73,80,71,74,0,15,441,1916,0.7,29.2,29.89,3.2,23,6.8,2011-07-28 00:00:001,0.0
2011-07-28,2,88,74,81,71,74,0,16,441,1916,0.0,29.26,29.87,3.3,21,6.8,2011-07-28 00:00:002,0.71
2011-07-29,1,86,71,79,67,71,0,14,442,1915,0.7,29.28,29.98,4.3,4,5.9,2011-07-29 00:00:001,0.0
2011-07-29,2,86,74,80,69,72,0,15,442,1915,0.36,29.34,29.96,3.5,4,5.6,2011-07-29 00:00:002,0.7
2011-07-30,2,91,68,80,65,71,0,15,443,1914,0.0,29.41,30.03,2.0,11,3.4,2011-07-30 00:00:002,0.36
2011-07-30,1,91,67,79,64,70,0,14,443,1914,0.0,29.35,30.05,2.4,13,3.4,2011-07-30 00:00:001,0.7
2011-07-31,1,90,68,79,69,73,0,14,444,1913,0.0,29.35,30.06,4.9,25,5.0,2011-07-31 00:00:001,0.0
2011-07-31,2,91,73,82,69,73,0,17,444,1913,0.0,29.41,30.04,4.5,23,5.0,2011-07-31 00:00:002,0.0
2011-08-01,2,91,76,84,71,75,0,19,445,1911,0.0,29.33,29.97,3.1,25,5.9,2011-08-01 00:00:002,0.0
2011-08-01,1,91,74,83,72,75,0,18,445,1911,0.0,29.28,29.99,4.2,27,4.9,2011-08-01 00:00:001,0.0
2011-08-02,1,93,74,84,73,76,0,19,446,1910,0.43,29.04,29.77,8.3,21,9.1,2011-08-02 00:00:001,0.0
2011-08-02,2,93,74,84,73,77,0,19,446,1910,0.28,29.1,29.75,8.0,20,8.5,2011-08-02 00:00:002,0.0
2011-08-03,1,86,72,79,67,71,0,14,447,1909,0.0,29.11,29.81,6.9,2,8.0,2011-08-03 00:00:001,0.28
2011-08-03,2,87,73,80,66,71,0,15,447,1909,0.0,29.16,29.78,9.6,1,10.3,2011-08-03 00:00:002,0.43
2011-08-04,2,82,69,76,67,70,0,11,448,1908,0.0,29.3,29.92,4.8,5,6.7,2011-08-04 00:00:002,0.0
2011-08-04,1,84,69,77,66,69,0,12,448,1908,0.0,29.25,29.94,5.3,5,6.0,2011-08-04 00:00:001,0.0
2011-08-05,1,83,69,76,68,71,0,11,449,1907,0.0,29.21,29.93,4.0,5,5.5,2011-08-05 00:00:001,0.0
2011-08-05,2,84,70,77,68,71,0,12,449,1907,0.0,29.26,29.91,5.2,7,6.0,2011-08-05 00:00:002,0.0
2011-08-06,1,85,72,79,70,72,0,14,450,1906,0.18,29.1,29.82,2.5,5,4.0,2011-08-06 00:00:001,0.0
2011-08-06,2,85,73,79,70,72,0,14,450,1906,0.69,29.15,29.8,1.3,3,3.7,2011-08-06 00:00:002,0.0
2011-08-07,2,87,70,79,69,72,0,14,451,1904,0.49,29.09,29.73,3.6,26,5.6,2011-08-07 00:00:002,0.69
2011-08-07,1,86,68,77,69,71,0,12,451,1904,0.75,29.03,29.75,4.6,27,6.4,2011-08-07 00:00:001,0.18
2011-08-08,2,80,69,75,67,70,0,10,452,1903,0.29,29.06,29.7,2.8,6,5.8,2011-08-08 00:00:002,0.49
2011-08-08,1,80,68,74,67,69,0,9,452,1903,0.63,29.0,29.72,4.0,4,6.2,2011-08-08 00:00:001,0.75
2011-08-09,2,82,66,74,61,66,0,9,453,1902,0.01,29.03,29.66,11.0,27,11.6,2011-08-09 00:00:002,0.29
2011-08-09,1,80,64,72,61,66,0,7,453,1902,0.0,28.97,29.67,10.8,28,11.1,2011-08-09 00:00:001,0.63
2011-08-10,2,78,62,70,54,61,0,5,454,1900,0.0,29.2,29.82,4.4,31,8.0,2011-08-10 00:00:002,0.01
2011-08-10,1,77,61,69,54,61,0,4,454,1900,0.0,29.14,29.84,7.3,31,8.7,2011-08-10 00:00:001,0.0
2011-08-11,1,81,57,69,54,61,0,4,455,1859,0.0,29.25,29.95,2.0,24,3.0,2011-08-11 00:00:001,0.0
2011-08-11,2,81,60,71,54,61,0,6,455,1859,0.0,29.31,29.93,2.7,23,4.2,2011-08-11 00:00:002,0.0
2011-08-12,2,82,65,74,57,64,0,9,456,1858,0.0,29.28,29.93,8.2,19,8.4,2011-08-12 00:00:002,0.0
2011-08-12,1,81,60,71,59,64,0,6,456,1858,0.0,29.22,29.94,8.3,19,8.5,2011-08-12 00:00:001,0.0
2011-08-13,2,84,66,75,63,66,0,10,457,1856,0.93,29.2,29.84,5.3,24,7.8,2011-08-13 00:00:002,0.0
2011-08-13,1,83,62,73,64,66,0,8,457,1856,0.75,29.15,29.86,3.6,27,6.7,2011-08-13 00:00:001,0.0
2011-08-14,1,75,62,69,60,63,0,4,458,1855,0.0,29.24,29.95,10.4,36,11.7,2011-08-14 00:00:001,0.75
2011-08-14,2,75,62,69,60,63,0,4,458,1855,0.01,29.29,29.93,11.7,35,12.6,2011-08-14 00:00:002,0.93
2011-08-15,2,80,59,70,55,62,0,5,459,1854,0.0,29.33,29.96,2.7,5,5.2,2011-08-15 00:00:002,0.0
2011-08-15,1,82,57,70,55,62,0,5,459,1854,0.0,29.28,29.98,2.4,2,4.9,2011-08-15 00:00:001,0.01
2011-08-16,2,83,63,73,56,63,0,8,500,1852,0.0,29.38,30.01,2.3,18,3.0,2011-08-16 00:00:002,0.0
2011-08-16,1,85,61,73,58,64,0,8,500,1852,0.0,29.32,30.03,2.9,18,3.9,2011-08-16 00:00:001,0.0
2011-08-17,1,83,62,73,63,67,0,8,501,1851,0.0,29.31,30.02,5.6,22,6.0,2011-08-17 00:00:001,0.0
2011-08-17,2,83,65,74,61,67,0,9,501,1851,0.0,29.36,30.01,6.0,21,6.2,2011-08-17 00:00:002,0.0
2011-08-18,1,84,67,76,60,66,0,11,502,1849,0.0,29.23,29.96,2.3,4,5.2,2011-08-18 00:00:001,0.0
2011-08-18,2,85,71,78,62,67,0,13,502,1849,0.0,29.28,29.94,2.8,7,5.2,2011-08-18 00:00:002,0.0
2011-08-19,2,86,67,77,62,68,0,12,503,1848,0.0,29.23,29.87,4.7,13,5.8,2011-08-19 00:00:002,0.0
2011-08-19,1,87,64,76,63,68,0,11,503,1848,0.0,29.18,29.89,3.3,14,5.2,2011-08-19 00:00:001,0.0
2011-08-20,2,79,68,74,67,69,0,9,504,1846,0.39,29.28,29.9,2.0,16,4.9,2011-08-20 00:00:002,0.0
2011-08-20,1,80,66,73,67,69,0,8,504,1846,1.11,29.22,29.92,1.3,21,3.4,2011-08-20 00:00:001,0.0
2011-08-21,1,80,64,72,58,63,0,7,505,1845,0.0,29.26,29.97,8.0,32,8.5,2011-08-21 00:00:001,1.11
2011-08-21,2,81,66,74,58,64,0,9,505,1845,0.01,29.32,29.95,7.0,32,7.6,2011-08-21 00:00:002,0.39
2011-08-22,1,82,59,71,59,64,0,6,506,1843,0.0,29.3,30.02,1.6,26,4.1,2011-08-22 00:00:001,0.01
2011-08-22,2,82,61,72,59,64,0,7,506,1843,0.0,29.36,30.01,0.7,8,3.5,2011-08-22 00:00:002,0.0
2011-08-23,2,74,66,70,62,65,0,5,508,1842,0.4,29.18,29.86,8.4,20,9.5,2011-08-23 00:00:002,0.0
2011-08-23,1,73,62,68,63,65,0,3,508,1842,0.65,29.1,29.86,9.1,20,9.8,2011-08-23 00:00:001,0.0
2011-08-24,1,92,69,81,65,70,0,16,509,1840,0.0,28.99,29.7,8.2,27,10.7,2011-08-24 00:00:001,0.65
2011-08-24,2,91,70,81,65,70,0,16,509,1840,0.0,29.05,29.68,8.1,25,11.0,2011-08-24 00:00:002,0.4
2011-08-25,1,83,64,74,59,64,0,9,510,1839,0.0,29.26,29.95,4.1,36,7.3,2011-08-25 00:00:001,0.0
2011-08-25,2,80,65,73,59,64,0,8,510,1839,0.0,29.33,29.93,3.1,2,7.0,2011-08-25 00:00:002,0.0
2011-08-26,2,83,61,72,58,64,0,7,511,1837,0.0,29.32,29.97,1.2,20,3.4,2011-08-26 00:00:002,0.0
2011-08-26,1,83,59,71,58,63,0,6,511,1837,0.0,29.26,29.98,1.9,26,3.3,2011-08-26 00:00:001,0.0
2011-08-27,2,83,67,75,61,66,0,10,512,1835,0.0,29.26,29.91,8.1,1,9.3,2011-08-27 00:00:002,0.0
2011-08-27,1,81,64,73,62,66,0,8,512,1835,0.0,29.21,29.93,8.2,2,9.2,2011-08-27 00:00:001,0.0
2011-08-28,1,77,61,69,57,61,0,4,513,1834,0.0,29.22,29.93,7.0,2,7.9,2011-08-28 00:00:001,0.0
2011-08-28,2,77,61,69,55,61,0,4,513,1834,0.0,29.26,29.91,8.5,1,9.2,2011-08-28 00:00:002,0.0
2011-08-29,2,78,61,70,57,62,0,5,514,1832,0.0,29.36,30.0,1.1,6,4.2,2011-08-29 00:00:002,0.0
2011-08-29,1,79,59,69,56,62,0,4,514,1832,0.0,29.31,30.01,1.4,2,3.5,2011-08-29 00:00:001,0.0
2011-08-30,2,79,64,72,54,61,0,7,515,1831,0.02,29.38,30.02,5.9,15,6.8,2011-08-30 00:00:002,0.0
2011-08-30,1,76,61,69,56,62,0,4,515,1831,0.04,29.33,30.03,5.3,15,6.3,2011-08-30 00:00:001,0.0
2011-08-31,1,87,65,76,64,68,0,11,516,1829,0.0,29.23,29.95,5.4,17,8.3,2011-08-31 00:00:001,0.02
2011-08-31,2,88,65,77,64,69,0,12,516,1829,0.05,29.29,29.94,5.4,17,7.4,2011-08-31 00:00:002,0.04
2011-09-01,2,94,74,84,70,75,0,19,517,1827,0.0,29.26,29.89,5.8,21,6.3,2011-09-01 00:00:002,0.0
2011-09-01,1,93,71,82,71,75,0,17,517,1827,0.0,29.2,29.91,5.2,21,5.9,2011-09-01 00:00:001,0.05
2011-09-02,1,92,76,84,69,74,0,19,518,1826,0.0,29.18,29.89,4.9,22,7.4,2011-09-02 00:00:001,0.0
2011-09-02,2,94,79,87,69,74,0,22,518,1826,0.0,29.24,29.87,4.0,20,6.6,2011-09-02 00:00:002,0.0
2011-09-03,1,89,69,79,67,71,0,14,519,1824,0.02,29.16,29.87,2.5,29,6.2,2011-09-03 00:00:001,0.0
2011-09-03,2,87,71,79,68,71,0,14,519,1824,0.15,29.21,29.85,1.2,20,5.7,2011-09-03 00:00:002,0.0
2011-09-04,1,73,58,66,54,60,0,1,520,1822,0.0,29.24,29.94,10.5,32,11.5,2011-09-04 00:00:001,0.02
2011-09-04,2,74,60,67,55,61,0,2,520,1822,0.0,29.29,29.92,10.7,32,11.5,2011-09-04 00:00:002,0.15
2011-09-05,2,67,53,60,46,53,5,0,521,1821,0.0,29.43,30.07,15.9,36,16.6,2011-09-05 00:00:002,0.0
2011-09-05,1,65,52,59,45,52,6,0,521,1821,0.0,29.39,30.1,14.2,1,14.8,2011-09-05 00:00:001,0.0
2011-09-06,2,66,57,62,47,54,3,0,522,1819,0.0,29.49,30.14,13.8,4,14.3,2011-09-06 00:00:002,0.0
2011-09-06,1,66,51,59,46,52,6,0,522,1819,0.0,29.44,30.16,9.5,3,10.1,2011-09-06 00:00:001,0.0
2011-09-07,2,70,58,64,47,55,1,0,523,1817,0.0,29.47,30.13,12.4,2,13.3,2011-09-07 00:00:002,0.0
2011-09-07,1,70,52,61,47,54,4,0,523,1817,0.0,29.42,30.16,10.2,1,10.8,2011-09-07 00:00:001,0.0
2011-09-08,2,74,62,68,54,59,0,3,524,1815,0.06,29.36,30.03,14.9,2,15.2,2011-09-08 00:00:002,0.0
2011-09-08,1,75,57,66,53,59,0,1,524,1815,0.0,29.34,30.13,13.0,2,13.4,2011-09-08 00:00:001,0.0
2011-09-09,2,72,64,68,61,63,0,3,525,1814,0.11,29.28,29.94,7.9,4,8.4,2011-09-09 00:00:002,0.0
2011-09-09,1,72,60,66,60,62,0,1,525,1814,0.02,29.23,29.96,8.2,4,8.3,2011-09-09 00:00:001,0.06
2011-09-10,2,76,58,67,60,63,0,2,526,1812,0.01,29.34,29.99,0.9,14,2.0,2011-09-10 00:00:002,0.11
2011-09-10,1,78,56,67,59,62,0,2,526,1812,0.0,29.29,30.0,0.9,14,3.1,2011-09-10 00:00:001,0.02
2011-09-11,2,83,60,72,59,64,0,7,527,1810,0.0,29.33,29.98,4.3,25,4.7,2011-09-11 00:00:002,0.01
2011-09-11,1,83,57,70,59,63,0,5,527,1810,0.0,29.27,29.99,5.1,27,5.5,2011-09-11 00:00:001,0.0
2011-09-12,1,86,64,75,59,65,0,10,528,1809,0.0,29.18,29.91,10.5,23,10.9,2011-09-12 00:00:001,0.0
2011-09-12,2,86,64,75,59,65,0,10,528,1809,0.0,29.24,29.9,9.2,23,9.3,2011-09-12 00:00:002,0.0
2011-09-13,1,73,56,65,54,59,0,0,529,1807,0.0,29.2,29.9,4.9,31,8.7,2011-09-13 00:00:001,0.0
2011-09-13,2,76,58,67,55,61,0,2,529,1807,0.0,29.26,29.89,3.4,31,7.8,2011-09-13 00:00:002,0.0
2011-09-14,2,60,48,54,45,51,11,0,530,1805,0.0,29.47,30.09,6.0,32,7.3,2011-09-14 00:00:002,0.0
2011-09-14,1,58,47,53,43,49,12,0,530,1805,0.08,29.39,30.09,6.3,34,7.3,2011-09-14 00:00:001,0.0
2011-09-15,2,60,44,52,36,45,13,0,531,1803,0.0,29.67,30.32,7.2,36,9.0,2011-09-15 00:00:002,0.08
2011-09-15,1,59,42,51,35,44,14,0,531,1803,0.0,29.61,30.33,7.4,1,8.5,2011-09-15 00:00:001,0.0
2011-09-16,1,58,46,52,40,47,13,0,532,1760,0.0,29.59,30.33,1.4,8,3.3,2011-09-16 00:00:001,0.0
2011-09-16,2,59,48,54,38,47,11,0,532,1760,0.0,29.65,30.33,2.6,13,3.7,2011-09-16 00:00:002,0.0
2011-09-17,2,69,52,61,44,52,4,0,533,1758,0.0,29.59,30.27,8.7,11,9.6,2011-09-17 00:00:002,0.0
2011-09-17,1,68,50,59,45,52,6,0,533,1758,0.0,29.53,30.27,7.7,11,8.9,2011-09-17 00:00:001,0.0
2011-09-18,1,65,55,60,55,57,5,0,535,1756,0.43,29.34,30.11,8.9,15,9.5,2011-09-18 00:00:001,0.0
2011-09-18,2,66,56,61,54,57,4,0,535,1756,0.34,29.41,30.11,7.4,14,8.0,2011-09-18 00:00:002,0.0
2011-09-19,1,69,54,62,58,60,3,0,536,1755,0.24,29.24,29.96,4.1,29,5.8,2011-09-19 00:00:001,0.43
2011-09-19,2,68,56,62,58,60,3,0,536,1755,0.41,29.3,29.96,3.8,26,5.8,2011-09-19 00:00:002,0.34
2011-09-20,1,74,49,62,54,58,3,0,537,1753,0.0,29.26,29.96,7.3,18,7.3,2011-09-20 00:00:001,0.24
2011-09-20,2,75,53,64,54,58,1,0,537,1753,0.01,29.33,29.99,5.8,17,6.1,2011-09-20 00:00:002,0.41
2011-09-21,2,72,57,65,49,56,0,0,538,1751,0.0,29.29,29.94,9.4,24,10.3,2011-09-21 00:00:002,0.0
2011-09-21,1,71,56,64,49,56,1,0,538,1751,0.0,29.23,29.95,10.2,25,11.0,2011-09-21 00:00:001,0.01
2011-09-22,1,64,51,58,47,52,7,0,539,1749,0.0,29.36,30.08,4.6,27,6.9,2011-09-22 00:00:001,0.0
2011-09-22,2,63,53,58,47,52,7,0,539,1749,0.0,29.42,30.08,6.5,25,7.2,2011-09-22 00:00:002,0.0
2011-09-23,2,62,48,55,46,51,10,0,540,1748,0.02,29.38,30.05,4.1,36,6.4,2011-09-23 00:00:002,0.0
2011-09-23,1,62,48,55,44,49,10,0,540,1748,0.0,29.33,30.06,5.9,36,7.0,2011-09-23 00:00:001,0.0
2011-09-24,1,62,51,57,49,51,8,0,541,1746,0.14,29.26,29.99,3.6,3,4.6,2011-09-24 00:00:001,0.0
2011-09-24,2,63,51,57,48,52,8,0,541,1746,0.07,29.31,29.98,2.9,4,5.3,2011-09-24 00:00:002,0.02
2011-09-25,2,65,53,59,53,55,6,0,542,1744,0.23,29.18,29.87,4.7,13,5.8,2011-09-25 00:00:002,0.14
2011-09-25,1,64,51,58,53,55,7,0,542,1744,0.08,29.13,29.87,4.1,14,5.5,2011-09-25 00:00:001,0.07
2011-09-26,1,60,53,57,51,53,8,0,543,1742,1.21,28.92,29.65,8.8,18,15.4,2011-09-26 00:00:001,0.08
